004451;3;Frias Family Vineyards;2015;;;;2015-06-11;;;;1;;hackers;;;;;;;;1;;;;;;;;;;;
004452;2, 3;Frias Vineyards;2015;2015-04-01;;2015-05-27;2015-06-18, 2015-06-22;1939;;;1;;HACKERS/ UNAUTHORIZED, Electronic;;;;;1;;;;1;;;;;1;;;;;
004453;2, 3;Friedman & Perry CPAs;2017;2016-06-15;2017-01-30;2017-02-16;2017-03-07, 2017-03-08, 2017-03-09;3939;1;;1;1;HACKERS/ UNAUTHORIZED ACCESS, Electronic, unauthorized access (hacking);https://www.oag.ca.gov/system/files/Friedman%20Notification%20Letter%201_0.pdf;1;;;;;1;3;1;1;;;;1;;;;;
004454;2;Friedman, Leavitt and Associates Inc;2018;;;;2018-03-27;;;;;;;https://ago.vermont.gov/blog/2018/03/27/friedman-leavitt-associates-inc-sbn-to-consumers/;;;;;;;;;;;;;;;;1;;
004455;2;Friedrich Air Conditioning Co;2018;2018-02-07;;;2018-04-02;117;;;;;;;;;;1;;;;;;;;;;;;;;
004456;2;FriendFinder Networks Inc;2016;2016-10-14;2016-10-19;;2016-12-23;;;;;;;https://www.oag.ca.gov/system/files/FriendFinder%20Network%20California%20Notice%20press%20only.%20pdf_0.pdf;1;;;;;;;;;;;;;;;;;
004457;3;Friends Homes Inc;2018;;;2018-05-15;2018-06-20;3;;;;;HACKERS/ UNAUTHORIZED;;;;;;;;;;;;;;1;;;;;
004458;2;Friends of Falls Church Homeless Shelter;2018;;;;2018-04-20;;;;;;unauthorized access;;;;;;;;1;;;;;;;;;;;
004459;2;Froedtert Health;2013;2012-12-14;;;2013-02-13;;1;;;1;Electronic;;;;;;;;;1;;;;;;;;;;1
004460;2, 1;Frontier Airlines;2017;2017-01-01;2017-05-03;2017-05-03;2017-05-19, 2017-05-31;3605;1;;;1;DATA THEFT BY EMPLOYEE OR CONTRACTOR, improper access by employee, Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/froniter-airlines-20170519.pdf;;;;1;;1;1;1;1;1;;;1;;;;;
004461;2, 3;Frontier Co-Op;2017;2017-05-12;;2017-08-14;2017-09-11;1500, 1501;;;;;HACKERS/ UNAUTHORIZED;;;;;1;;;;;;;;;1;;;;;
004462;2;Frontier Insurance Group LLC;2010;;;;2010-01-20;;1;;;;Electronic;;;;;;;;;1;;;;;;;;;;
004463;3, 2;Frontier Natural Products Co-op;2013;2012-09-14;2013-01-31;2013-01-31;2013-03-05, 2013-03-06, 2013-03-11;11700;;;1;;HACKERS/ UNAUTHORIZED, Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/frontier-natural-20130306.pdf;;;;;;1;;1;;1;;;1;;;;;
004464;2;Frontier Natural Products Co-op;2017;2017-05-12;2017-08-22;;2017-09-11;;;;1;;;https://www.doj.nh.gov/consumer/security-breaches/documents/frontier-natural-20170911.pdf;;;;;;1;;;1;1;;;;;;;;
004465;2;Frontier Wealth Management LLC;2018;;;;2018-12-10;;1;;;1;Electronic;https://ago.vermont.gov/blog/2018/12/10/frontier-wealth-management-notice-of-data-breach-to-consumers/;;;;;;;;1;;;;;;;;1;;
004466;2;Frontline Education;2017;2017-04-21;;;2017-05-31;53;;;;;;;;;;1;;;;;;;;;;;;;;
004467;2;Frosch International Travel Inc;2017;2017-02-10;2017-02-10;;2017-02-13, 2017-02-14;;1;;;1;Electronic;;;;;;;;;1;1;;;;;;;;;
004468;3, 2;Frost & Sullivan;2017;2017-03-03;;2017-03-03;2017-03-09;370;1;;;1;PHISHING, Electronic, phishing;;;;;1;;1;1;1;;;;;1;;;;;
004469;2;Fruit of the Loom;2007;;;2007-02-17;2007-02-21;2800;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
004470;2;Fruitful Yield Inc;2016;2016-01-07;2016-03-21;;2016-04-18, 2016-04-20;3921;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/fruitful-yield-20160420.pdf;;;;1;;;;;1;1;;;;;;;;
004471;2;Fruitful Yield Inc;2018;2018-05-29;;;2018-07-11;632;;;1;1;Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/fruitful-yield-20180711.pdf, https://ago.vermont.gov/blog/2018/07/11/the-fruitful-yield-inc-notice-of-security-incident-to-consumers/;;;;1;;;;1;;1;;;;;;1;;
004472;3;FSC Securities Corp;2015;;;2015-11-02;2015-12-01;298;;;;;HACKERS/ UNAUTHORIZED ACCESS;;;;;;;;;;;;;;1;;;;;
004473;3, 2;FSC Securities Corp;2016;;;;2016-08-10;636;1;;;;hacking;https://www.doj.nh.gov/consumer/security-breaches/documents/fsc-securities-20160810.pdf;;;;1;;;1;;;1;;;;;;;;
004474;2;FSV Payment Systems;2013;2013-07-22;2013-07-28;;2013-09-11;;;;;;;https://www.oag.ca.gov/system/files/930L81%20Paymast%27r%20Services%20Ad%20MetaBank_0.pdf;1;;;;;;;;;;;;;;;;;
004475;2;FTI Consulting;2010;;;;2010-11-02;;1;;;1;Paper;;;;;;;;;1;;;;;;;;;;
004476;2;FTI Consulting;2018;;;;2018-03-09;;1;;;1;Paper;;;;;;;;;1;;;;;;;;;;
004477;3, 2;FujiFilm Holdings America Corp;2012;;;2012-08-14;2012-09-17, 2012-09-24;85;1;1;;1;HACKERS/ UNAUTHORIZED, Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/fujifilm-recording-20120917.pdf;;;;;;;;1;;1;;;1;;;;;
004478;2;FujiFilm Holdings America Corp;2014;2013-10-21, 2014-01-14;;;2014-02-14, 2014-03-05, 2014-03-10;;1;;1;1;Electronic;;;;;2;;;;1;;;;;;;;;;
004479;2;FujiFilm Holdings America Corp;2014;;;;2014-04-08;;;;;;;;;;;;;;;1;;;;;;;;;;
004480;1;Fujitsu America Inc;2009;;;2008-07-28;2009-04-02;;;;;;LOST IN TRANSIT;;;;;;;;;;;;;;1;;;;;
004481;2;Fujitsu Computer Products of America Inc;2016;;;;2016-12-14;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/fujitsu-computer-20161214.pdf;;;;;;;;;;1;;;;;;;;
004482;2;Fujitsu Consulting Inc;2009;;;;2009-04-02, 2009-04-03;;1;;;;Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/fujitsu-consulting-20090402.pdf;;;;;;;;1;;1;;;;;;;;
004483;2;Fulton County;2013;;;2013-11-05;2013-12-19;545;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
004484;2;Fun Eats and Drinks;2017;2017-05-01;;;2017-06-22;;;;1;;;;;;;;;1;;;;;;;;;;;;
004485;2;Function Point Productivity Software;2015;;;;2015-01-08, 2015-01-09;;;;1;1;employees account accessed by unauthorized individual, Electronic;;;;;;;;1;1;;;;;;;;;;
004486;2;Funding Circle USA Inc;2017;;;;2017-05-30;;1;;;;Electronic;;;;;;;;;1;;;;;;;;;;
004487;2;Funding Circle USA Inc;2018;2017-06-01;;;2018-03-20, 2018-03-23, 2018-03-30;10,796;1;;;;Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/funding-circle-20180323.pdf, https://www.oag.ca.gov/system/files/CA%20customer%20notification%20letter%20-%20final_0.pdf;1;;;1;;1;;1;;1;;;;;;;;
004488;3;Furniture Mart USA;2017;;;2017-03-16;2017-03-29;1;;;;;HACKERS/ UNAUTHORIZED;;;;;;;;;;;;;;1;;;;;
004489;1, 2;Fusion Solutions Inc;2012;;;2012-05-13;2012-06-04, 2012-06-12;939;1;;;;STOLEN LAPTOPS, COMPUTERS & EQUIP, Electronic;;;;;;;;;1;;;;;1;;;;;
004490;2;Future Electronics Corp;2009;;;;2009-11-19;;1;;;;Paper;;;;;;;;;1;;;;;;;;;;
004491;2;Futureceuticals;2019;;;;2019-02-27;322;0;0;;;;;;;;;;1;;;;;;;;;;;;
004492;1;GA Dept of Community Health;2007;;;2007-04-06;2007-05-03;2900000;;;;;LOST IN TRANSIT;;;;;;;;;;;;;;1;;;;;
004493;2;GA Mavon & Co;2016;2015-01-19;;2016-09-03;2016-11-11, 2016-11-14;1037;;1;;;Electronic, RELEASE/ DISPLAY OF INFO;;;;;1;;;;1;;;;;1;;;;;
004494;2;Gadget Guard;2016;2016-06-01;;;2016-07-14;;;;1;;;;;;;;;1;;;;;;;;;;;;
004495;2;Galeton;2010;;;;2010-02-08;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/galeton-20100208.pdf;;;;;;;;;;1;;;;;;;;
004496;2;Gallagher Bassett Services Inc;2018;2013-09-01;;;2018-08-03;1933;;;;;;;;;;1;;;;;;;;;;;;;;
004497;2, 3;Gallagher NAC;2017;2017-06-18;2017-09-19;2017-09-21;2017-11-13, 2017-11-14, 2017-11-20;178498;1;;;1;HACKERS/ UNAUTHORIZED, unauthorized access, Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/gallagher-20171113.pdf, https://www.oag.ca.gov/system/files/GNAC%20-%20Notice%20only%20-%20Exhibit%201%20-%20CA_0_0.pdf, https://www.iowaattorneygeneral.gov/media/cms/Gallagher_NAC_D9FC58BDAE112.pdf, https://ago.vermont.gov/blog/2017/11/14/gallagher-nac-sbn-consumers/;1;;;;1;1;1;1;;1;;;1;1;1;1;1;
004498;2;Galt House Hotels;2017;2016-12-21;2017-04-11;;2017-07-26;;;;;;;;;;;;;;;;1;;;;;;;;;
004499;2;Game Plan Advisors Inc;2018;2018-04-01;;;2018-06-26;1286;;;;;;;;;;1;;;;;;;;;;;;;;
004500;2;Gamesa Wind US LLC;2016;2016-06-17;;;2016-07-12;465;1;;;;;;;;;1;;1;;;;;;;;;;;;
004501;2;GameStop Inc;2012;;;;2012-03-09;;1;;;1;Electronic;;;;;;;;;1;;;;;;;;;;
004502;3;GameStop Inc;2017;;2017-02-20;;2017-04-07;;;;;;;;;;;;;;;;;;;;;;;;;1
004503;2;GameStop Inc;2017;;;;2017-06-05, 2017-06-06;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/gamestop-20170605.pdf, https://www.doj.nh.gov/consumer/security-breaches/documents/gamestop-20170606.pdf;;;;;;;;;;2;;;;;;;;
004504;2;Gannett Co Inc;2017;;;;2017-04-28;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/gannett-20170428.pdf;;;;;;;;;;1;;;;;;;;
004505;2;Gannett Co Inc;2018;;;;2018-08-28;;1;;;1;Electronic;;;;;;;;;1;;;;;;;;;;
004506;2;Gap Inc;2007;;;;2007-09-28;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/gap-20070928.pdf;;;;;;;;;;1;;;;;;;;
004507;1;Gap Inc;2009;;;;2009-09-28;;;;;;Stolen Laptops, Computers & Equipment;;;;1;;;;;;;;;;;;;;;
004508;2;Gap Inc;2010;;;;2010-01-07, 2010-01-25;;;;1;;Paper, Electronic;;;;;;;;;2;;;;;;;;;;
004509;2;Gap Inc;2010;;;;2010-10-04;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/gap-20101004.pdf;;;;;;;;;;1;;;;;;;;
004510;2;Gap Inc;2015;;;;2015-10-05, 2015-10-13;;;;1;1;Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/gap-20151005.pdf;;;;;;;;1;;1;;;;;;;;
004511;1, 2;Gap Inc;2015;;;2015-12-06;2015-12-18, 2015-12-28;54;;;1;1;DATA THEFT BY EMPLOYEE OR CONTRACTOR, Electronic;;;;;;;;;1;;;;;1;;;;;
004512;1, 2;Gap Inc;2016;;;2016-01-26;2016-02-01, 2016-02-09, 2016-02-10;599;1;;;;LOST IN TRANSIT, Paper, lost in transit;;;;;;;;1;1;;;;;1;;;;;
004513;2;Gap Inc;2016;2016-10-17;;;2016-11-23;;;;;;;;;;;1;;;;;;;;;;;;;;
004514;1;Gap Inc;2018;;;2018-02-16;2018-03-01;600;;;;;DATA THEFT BY EMPLOYEE OR CONTRACTOR;;;;;;;;;;;;;;1;;;;;
004515;3;Garden Creek Ranch;2015;;;;2015-06-11;;;;1;;hackers;;;;;;;;1;;;;;;;;;;;
004516;2;Garden Creek Vineyards LLC;2015;;;;2015-06-22;;;;1;;Electronic;;;;;;;;;1;;;;;;;;;;
004517;2;Gardiner & Appel Group Inc;2017;;;;2017-02-20;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/gardiner-appel-20170220.pdf;;;;;;;;;;1;;;;;;;;
004518;2;Gardner Family Health Network;2019;;;;2019-06-06;;;;;;;https://www.oag.ca.gov/system/files/Breach%20Notification%20Letter%20-%20Optometry%20Records%202-2019_0.pdf;1;;;;;;;;;;;;;;;;;
004519;2;Garretson Resolution Group Inc;2018;2018-04-04;2018-05-04;;2018-08-30, 2018-08-31, 2018-09-19;1327;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/garrettson-resolution-20180831.pdf, https://ago.vermont.gov/blog/2018/09/19/garretson-resolution-group-inc-email-phishing-incident-notice-to-consumers/;;;;1;;;;;1;1;;;;;;1;;
004520;1, 2;Garvey Schubert Barer PC;2018;2017-10-21;;2018-08-06;2018-09-13, 2018-09-14;;1;;;;info improperly accessed by former attorney;;;;;;;1;1;;;;;;;;;;;
004521;2;Gary P Sanginario PC;2015;;;;2015-04-07;;1;1;;1;Electronic;;;;;;;;;1;;;;;;;;;;
004522;2;Gary R Login DMD;2013;;;;2013-04-24;;1;;;;Electronic;;;;;;;;;1;;;;;;;;;;
004523;2;Gary W Janke;2017;2017-09-26;;;2017-11-09;;;;;;;https://www.oag.ca.gov/system/files/Data%20Breach%20notification%20%2010-17-17_0.pdf;1;;;;;;;;;;;;;;;;;
004524;2;Gary W Peer MD;2019;;;;2019-04-18;;;;;;;https://www.oag.ca.gov/system/files/GWP%20GEN%20LTR_0.PDF;1;;;;;;;;;;;;;;;;;
004525;2;Gategroup;2015;;;;2015-02-19;;1;;;;unauthorized access to W-2 info;;;;;;;;1;;;;;;;;;;;
004526;2;Gator Cases Inc;2017;;;;2017-01-11;;;;;;;;;;;1;;;;;;;;;;;;;;
004527;2, 3;GCI Communication Corp;2016;2016-02-24;2016-02-24;2016-03-03;2016-03-07, 2016-03-08, 2016-03-09, 2016-03-10;2651;1;;;1;PHISHING, Electronic;;;;;;;1;1;1;1;;;;1;;;;;
004528;2, 1;GCI Communication Corp;2017;2015-06-30, 2015-07-01;2017-11-02;2017-11-02;2017-11-13;2250;1;;;;DATA THEFT BY EMPLOYEE OR CONTRACTOR;;;;;;;1;;;1;;;;1;;;;;
004529;1;GE;2006;;;2006-09-05;2006-09-22;50427;;;;;STOLEN LAPTOPS, COMPUTERS & EQUIP;;;;;;;;;;;;;;1;;;;;
004530;2;GE Aviation Systems;2008;;;;2008-01-25;;1;;;;Electronic;;;;;;;;;1;;;;;;;;;;
004531;2;GE Capital;2012;;;;2012-05-31;;1;1;1;1;Electronic;;;;;;;;;1;;;;;;;;;;
004532;3;GE Capital Retail Bank;2013;;;2013-02-14;2013-02-27;791;;;;;HACKERS/ UNAUTHORIZED ACCESS;;;;;;;;;;;;;;1;;;;;
004533;2;GE Capital Retail Bank;2013;;;2013-03-22;2013-04-03;145;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
004534;3, 2;GE Capital Retail Bank;2013;;;2013-05-14, 2013-05-16;2013-05-17, 2013-05-31;11, 118;;;;;HACKERS/ UNAUTHORIZED ACCESS, RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;2;;;;;
004535;1, 2;GE Healthcare;2013;;;2013-10-10;2013-12-03, 2013-12-06;271;1;;;1;DATA THEFT BY EMPLOYEE OR CONTRACTOR, Paper;;;;;;;;;1;;;;;1;;;;;
004536;1, 2;GE Money;2007, 2008;;;2007-12-01;2007-12-27, 2007-12-28, 2008-01-03;;;;;;Data Theft by Employee or Contractor, LOST IN TRANSIT;https://www.doj.nh.gov/consumer/security-breaches/documents/ge-money-20081228.pdf;;;1;;;;;;;1;;;1;;;;;
004537;2;GEB Computer Training Limited;2016;;;;2016-10-06;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/new-horizons-computer-20161006.pdf;;;;;;;;;;1;;;;;;;;
004538;2;GEB Computer Training Ltd;2016;2016-08-22;;;2016-10-06;624;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/new-horizons-computer-20161006.pdf;;;;1;;;;;;1;;;;;;;;
004539;2, 3;Geekface LLC;2014;2014-08-05;;2014-08-06;2014-08-21, 2014-08-25, 2014-08-26, 2014-08-28;1688;1;;;;HACKERS/ UNAUTHORIZED, Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/geekface-20140825.pdf, https://www.oag.ca.gov/system/files/GEN%20Breach%20Notice%20Template_0.pdf-- https://www.oag.ca.gov/system/files/letter%20sent%20to%20clients%20with%20unencrypted%20passwords_0.pdf;1;;;;;1;;1;;1;;;1;;;;;
004540;2;GEICO Insurance Agency;2016;;;;2016-07-07;;;;1;1;Electronic;;;;;;;;;1;;;;;;;;;;
004541;3;Geisinger Health System;2018;;;;2018-03-06;;1;;;;ransomware;;;;;;;;4;;;;;;;;;;;
004542;3, 2;Gemstone Vineyards;2015;2015-04-01;;2015-05-27;2015-06-11, 2015-06-18, 2015-06-22;17087, 1708;;;1;;hackers, HACKERS/ UNAUTHORIZED, Electronic;https://www.oag.ca.gov/system/files/Heitz%20Customer%20Notification_Security%20Breach_ALL%20%28except%20MA%29_0.pdf;1;;;1;;;1;1;;;;;1;;;;;
004543;3, 2;Genentech Inc;2011;;;2011-08-17;2011-09-29;;;;;;HACKERS/ UNAUTHORIZED;https://www.doj.nh.gov/consumer/security-breaches/documents/genentech-20110929.pdf;;;;;;;;;;1;;;1;;;;;
004544;2;General Board of Higher Education and Ministry;2019;;;;2019-05-10;922;1;0;;;;https://ago.vermont.gov/blog/2019/05/10/general-board-of-higher-education-and-ministry-notice-of-data-breach-to-consumers/;;;;;;1;;;;;;;;;;1;;
004545;2;General Cable;2007;;;;2007-11-23;;1;;;;Electronic;;;;;;;;;1;;;;;;;;;;
004546;2;General Council of Finance and Administration of United Methodist Church;2010;;;;2010-04-26;;1;;;1;Electronic;;;;;;;;;1;;;;;;;;;;
004547;2;General Dynamics Information Technology Inc;2018, 2019;2018-10-31;2018-11-13;;2018-12-28, 2019-01-03;8,239, 8239;1;0;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/general-dynamics-20190103.pdf;;;;1;;1;;;1;1;;;;;;;;
004548;2;General Dynamics/Axsys Technologies;2011;;;;2011-10-05;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/general-dynamics-axsys-20111005.pdf;;;;;;;;;;1;;;;;;;;
004549;2;General Electric;2012;;;2012-10-25;2012-12-05;64;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
004550;2;General Electric Company;2016;;;;2016-05-25;;;;;;Paper;;;;;;;;;1;;;;;;;;;;
004551;2, 3;General Electric Credit Union;2018;2018-09-01;;;2018-11-26;280;1;;;;email account compromised;;;;;1;;;1;;;;;;;;;;;
004552;2;General Motors Co;2010;;;2010-02-25;2010-03-24, 2010-03-29;;1;;;;RELEASE/ DISPLAY OF INFO, Electronic;;;;;;;;;1;;;;;1;;;;;
004553;2;General Motors Co;2010;;;;2010-12-06;;1;;;;Paper;;;;;;;;;1;;;;;;;;;;
004554;1;General Motors Co;2012;;;2012-06-11;2012-07-31;883;;;;;DATA THEFT BY EMPLOYEE OR CONTRACTOR;;;;;;;;;;;;;;1;;;;;
004555;2;General Motors Co;2015;2015-03-24;;;2015-04-06;1;;;;;;;;;;1;;;;;;;;;;;;;;
004556;2;Generation Mortgage Company;2012;;;;2012-06-26;;1;1;;1;Electronic;;;;;;;;;1;;;;;;;;;;
004557;2, 3;Genesco Inc;2010;;;2010-11-30;2010-12-09, 2010-12-13;;;;1;;HACKERS/ UNAUTHORIZED, Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/genesco-20101209.pdf;;;;;;;;1;;1;;;1;;;;;
004558;2;Genesis Rehabilitation Services;2013;;;;2013-11-22, 2013-11-29;;1;;;1;Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/genesis-rehabilitation-20131122.pdf;;;;;;;;2;;1;;;;;;;;
004559;2;Genica Corporation;2008;;;;2008-03-21;;;;1;;Electronic;;;;;;;;;1;;;;;;;;;;
004560;2, 3;Genius Central Inc;2015;2015-01-09;;;2015-06-08, 2015-06-24;366;1;;1;;malware;https://www.doj.nh.gov/consumer/security-breaches/documents/genius-central-20150624.pdf;;;;1;;1;1;;;1;;;;;;;;
004561;2, 3;Genocea Biosciences Inc;2017;;;2017-02-01;2017-02-10;1;;;;;PHISHING;https://www.doj.nh.gov/consumer/security-breaches/documents/genocea-20170210.pdf;;;;;;;;;;1;;;1;;;;;
004562;3, 2;Genpact International Inc;2017;2017-01-12;2017-04-02;;2017-05-03, 2017-05-04, 2017-05-05, 2017-05-08;;1;;;1;inadequate security protocols, Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/genpact-20170505.pdf;;;;;;;1;1;1;1;;;;;;;;
004563;3;Gentherm Inc;2015;;;2015-07-18;2015-08-07;220;;;;;HACKERS/ UNAUTHORIZED;;;;;;;;;;;;;;1;;;;;
004564;1;Gentiva Health Services;2010;;;2010-11-27;2010-12-03;;;;;;STOLEN LAPTOPS, COMPUTERS & EQUIP;;;;;;;;;;;;;;1;;;;;
004565;2;Gentiva Health Services;2011;;;2011-06-30;2011-07-12;;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
004566;1;Gentiva Health Services;2013;;;2013-02-28;2013-05-01;1;;;;;LOST IN TRANSIT;;;;;;;;;;;;;;1;;;;;
004567;2;Gentiva Home Health;2013;;;2013-03-27;2013-04-02;1;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
004568;1;Gentiva Home Health;2014;;;2014-08-19;2014-09-02;16;;;;;STOLEN LAPTOPS, COMPUTERS & EQUIP;;;;;;;;;;;;;;1;;;;;
004569;2;Gentle Giant Ltd;2017;;;;2017-09-22, 2017-09-26;;;;1;1;Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/gentle-giant-studios-20170926.pdf;;;;;;;;1;;1;;;;;;;;
004570;2;Genworth Financial Inc;2008;;;;2008-03-21, 2008-03-25, 2008-03-26, 2008-03-28;;1;;;1;Electronic, Paper;https://www.doj.nh.gov/consumer/security-breaches/documents/genworth-life-insurance-20080321.pdf, https://www.doj.nh.gov/consumer/security-breaches/documents/genworth-financial-20080326.pdf;;;;;;;;3;;2;;;;;;;;
004571;2;Genworth Financial Inc;2011;;;;2011-10-18;;1;;;1;Electronic;;;;;;;;;1;;;;;;;;;;
004572;2;Genworth Financial Inc;2013;;;;2013-11-25, 2013-12-02;;1;;;;Paper;https://www.doj.nh.gov/consumer/security-breaches/documents/genworth-20131125.pdf;;;;;;;;1;;1;;;;;;;;
004573;2;Genworth Financial Inc;2014;;;2013-12-19, 2014-01-08;2014-01-13, 2014-01-14, 2014-01-21;298, 1;1;;;1;RELEASE/ DISPLAY OF INFO, Paper;;;;;;;;;1;;;;;2;;;;;
004574;2;Genworth Financial Inc;2014;2014-09-13;;;2014-10-07;;;;;;;;;;;1;;;;;;;;;;;;;;
004575;2;Genworth Financial Inc;2014;;;2014-12-02;2014-12-18;4;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
004576;2;Genworth Financial Inc;2015;;;2015-06-08;2015-07-21;1;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
004577;2;Genworth Financial Inc;2015;2015-07-28;;2015-07-30;2015-08-19, 2015-08-25;2500;1;;;;RELEASE/ DISPLAY OF INFO, unauthorized access;;;;;1;;1;1;;;;;;1;;;;;
004578;2;Genworth Financial Inc;2015;;;2015-08-27;2015-09-28;1;;;;;RELEASE/ DISPLAY OF INFO;;;;;;;;;;;;;;1;;;;;
004579;2;Genworth Financial Inc;2015;;;;2015-12-02;;1;;;1;Electronic;;;;;;;;;1;;;;;;;;;;
004580;2;Genworth Financial Inc;2016;;;;2016-05-31;;1;;;1;Paper;;;;;;;;;1;;;;;;;;;;
004581;1;Genworth Financial Inc;2017;;;;2017-04-05;;1;;;;info accessible due to technical error on website;;;;;;;;1;;;;;;;;;;;
004582;1;Genworth Financial Inc;2018;;;;2018-06-15;;;;;;laptop stolen during burglary;;;;;;;;2;;;;;;;;;;;
004583;2;GEO Groups Inc;2016;2016-01-20;;;2016-02-02;1463;;;;;;;;;;1;;;;;;;;;;;;;;
004584;2;Geoff Gray Corp;2011;;;;2011-07-05, 2011-07-06;;1;;;;Electronic;https://www.doj.nh.gov/consumer/security-breaches/documents/geoff-gray-07052011.pdf;;;;;;;;1;;1;;;;;;;;
004585;3, 2;Geokinetics Inc;2017;2017-01-25;;;2017-03-14;709;1;;;;phishing;;;;;1;;;1;;;;;;;;;;;
004586;2, 3;George Fox University;2017;2017-04-11, 2017-01-16;2017-04-11, 2017-01-16;2017-04-11;2017-04-21;1774;;;;;HACKERS/ UNAUTHORIZED;;;;;;;;;;1;;;;1;1;;;;
004587;1;George Gillian DDS;2016;;;2016-03-09;2016-05-12, 2016-05-13;2852;1;;;;STOLEN LAPTOPS, COMPUTERS & EQUIP, stolen computer;;;;;;;;1;;;;;;1;;;;;
004588;2;George K Baum & Company;2013;;;;2013-02-25;;;;;;Electronic;;;;;;;;;1;;;;;;;;;;
004589;2, 1;George Mason University;2017;;;2017-03-15;2017-05-02, 2017-05-03;292;1;;;;RELEASE/ DISPLAY OF INFO, info inadvertently accessible via internet;;;;;;;;1;;;;;;1;;;;;
004590;2;George R LaRoque Jr;2010;;;;2010-07-26;;;;;;;https://www.doj.nh.gov/consumer/security-breaches/documents/george-laroque-20100726.pdf;;;;;;;;;;1;;;;;;;;
004591;2;George Washington University;2018;;;;2018-10-05;;;;;;unauthorized access;;;;;;;;2;;;;;;;;;;;
004592;2;Georgetown Bank;2015;;;;2015-03-04;;1;;;1;Electronic;;;;;;;;;1;;;;;;;;;;
004593;2;Georgetown University;2016;2016-01-15;;;2016-01-27, 2016-02-01;1573;1;;;;Paper;;;;;1;;;;1;;;;;;;;;;
004594;3;Georgia Banking Company;2018;;;2018-08-22;2018-09-20;8;;;;;HACKERS/ UNAUTHORIZED ACCESS;;;;;;;;;;;;;;1;;;;;
004595;2;Georgia Heirs Property Law Center;2018;;;;2018-09-24;;;1;;;unauthorized access to email account;;;;;;;;1;;;;;;;;;;;
004596;2;Georgia Institute of Technology;2019;2018-12-14;;2019-03-22;2019-05-22, 2019-05-24, 2019-06-11;1265883;1;0;;;;https://ago.vermont.gov/blog/2019/05/22/georgia-institute-of-technology-sbn-to-consumers/, https://www.oag.ca.gov/system/files/GT_Notification%20Letter_CA_0.pdf, https://www.doj.nh.gov/consumer/security-breaches/documents/georgia-institute-technology-20190524.pdf;1;;;;;1;;;;1;;;;;1;1;;
004597;1;Georgia Litho Group LLLP;2014;;;2014-07-07;2014-08-07;22;;;;;STOLEN LAPTOPS, COMPUTERS & EQUIP;;;;;;;;;;;;;;1;;;;;
004598;3;Gerdau Ameristeel Corp;2008;;;2008-04-11;2008-04-11;;;;;;HACKERS/ UNAUTHORIZED;;;;;;;;;;;;;;1;;;;;
004599;1;Gerdau Ameristeel Corp;2010;;;2010-04-23;2010-05-12;;;;;;DATA THEFT BY EMPLOYEE OR CONTRACTOR;;;;;;;;;;;;;;1;;;;;
004600;1;Gerdau Ameristeel Corp;2013;;;2013-09-27;2013-11-14;8641;;;;;STOLEN LAPTOPS, COMPUTERS & EQUIP;;;;;;;;;;;;;;1;;;;;
